old_text|text|word|emoji|emoji_mean|lables
位置在4叉路口，有高架桥（高架桥上车少竟然有摩托车！）安吉有许多改装过的三轮“汽车”，发出拖拉机的声音，当然不选靠马路的房间。室内装修在安吉可以算第一，但强烈鄙视卫生间的感应通风机，每次进去发出农村排风机的声音，第二次感应到人存在，马上加大马力的工作。有时会自动排风，估计用的感应器质量问题。我住的是靠内的3楼房间，下面2楼是连着厨房的，6个排风扇让我叹为观止！！幸好酒店的饭店是8；30pm就关门。但是白天实在吵人，只能开电视抵御。结论此酒店的装修布局存在很大问题，酒店人员应该看看别人的酒店是怎样维护客人的安静权力。另外有骚扰电话，估计每位客人都能接到2，3个。吃饭：菜价格便宜，买一送一，量足。但是味精方太多，各位讲究的大大，一定要提前说明。|位置在4[MASK]，有高架桥（高架桥[MASK][MASK][MASK]有摩托车！）安吉有许多[MASK]过的[MASK]“[MASK]”，发出拖拉机的[MASK]，当然[MASK][MASK]的[MASK]。[MASK][MASK]在安吉可以[MASK]第一，但强烈[MASK]卫生间的[MASK][MASK]，每次[MASK]发出[MASK][MASK][MASK]的[MASK]，第二次[MASK]到[MASK]存在，[MASK][MASK][MASK]的[MASK]。有时[MASK]自动排风，估计用的感应器质量问题。我住的是靠内的3楼房间，下面2楼是连着厨房的，6个排风扇让我叹为观止！！幸好酒店的饭店是8；30pm就关门。但是白天实在吵人，只能开电视抵御。结论此酒店的装修布局存在很大问题，酒店人员应该看看别人的酒店是怎样维护客人的安静权力。另外有骚扰电话，估计每位客人都能接到2，3个。吃饭：菜价格便宜，买一送一，量足。但是味精方太多，各位讲究的大大，一定要提前说明。|['叉路口', '上车', '少', '竟然', '改装', '三轮', '汽车', '声音', '不选靠', '马路', '房间', '室内', '装修', '算', '鄙视', '感应', '通风机', '进去', '农村', '排', '风机', '声音', '感应', '人', '马上', '加大', '马力', '工作', '会']|['\U0001fab9', '🤕', '🥵', '🤫', '👾', '🧄', '7️⃣', '🤕', '⛔', '🐴', '💨', '👹', '🤥', '✊', '🤐', '🧑\u200d⚖️', '\U0001fae0', '🤫', '\U0001fae0', '🤳', '🥶', '🤕', '🧑\u200d⚖️', '\U0001f979', '🐴', '😯', '🐴', '\U0001fae0', '👋']|['巢', '伤', '烧', '静', '怪', '蒜', '七', '伤', '禁', '马', '风', '食', '谎', '拳', '闭', '官', '融', '静', '融', '拍', '冷', '伤', '官', '忍', '马', '缄', '马', '融', '挥']|0
听朋友说这家酒店是新装修的，装修的确挺新的。房间里面也挺简洁。只是房间隔音效果很差，对门放的电视声音都可以听到，所以基本没有休息好。早餐很一般。如果去安大和中国科技大学，这家酒店地理位置有优势，步行10分钟即到。|[MASK][MASK][MASK][MASK][MASK]是[MASK]的，[MASK]的确[MASK][MASK]的。[MASK]里面也[MASK]简洁。只是房间隔音效果很差，对门放的电视声音都可以听到，所以基本没有休息好。早餐很一般。如果去安大和中国科技大学，这家酒店地理位置有优势，步行10分钟即到。|['听', '朋友', '说', '这家', '酒店', '新装修', '装修', '挺', '新', '房间', '挺']|['🤫', '🥶', '🥵', '🪡', '🍺', '🫀', '🤥', '🤫', '🫀', '💨', '🤫']|['静', '冷', '烧', '针', '酒', '心', '谎', '静', '心', '风', '静']|0
服务还可以！别的和招待所水平差不多。网络经常不好！不值得推荐！|[MASK]还可以！别的和[MASK][MASK]差不多。网络经常不好！不值得推荐！|['服务', '招待所', '水平']|['🧑', '😉', '👹']|['父', '眨', '食']|0
"明明订房是要大床房,给房就给双床房,后来请携程去协调才给大床房.住这里快要热死,号称五星规格,居然除六楼以外,其他楼层的空调是中央控制,房内都无法调整.不幸的是控制中央控制的人把冷气都关了,只能送风.我打电话找他们,他们的理由是天气不热,前几天都下雨,很冷,所以关了.我说那今天气转热了,都快三十度,是否可以开冷气,他又说现在是晚上,所以不能开,要白天才方便开.我又说,那我今晚忍忍,忍到明天,请明天开冷气行吗.他居然说,明天也不行,因为明天可能有别的客人不喜欢开冷气.我就这样和酒店的人兜圈子.后来酒店的人说明天帮我换到六楼好了.叫我第二天下午三点前回酒店换房,但我第二天回来换房,前台居然说不知道这事,简直就是玩弄客户.后来我快翻脸了,这时就可以换房了.你们说,这酒店好不好,自己猜吧.补充点评2008年7月2日：刚写完我的点评,就看到下面那位客人真可怜,到这里写了些事实,还要遭遇酒店抬杠式的回覆.不知虚心检讨.这就是""五星酒店的服务心态"""|"[MASK][MASK]是要大床[MASK],给[MASK]就给[MASK][MASK],后来[MASK][MASK]去[MASK]才给大床房.住这里[MASK]热死,[MASK][MASK][MASK],[MASK]除[MASK]以外,其他楼层的[MASK]是[MASK][MASK],[MASK][MASK]无法[MASK].[MASK]的是[MASK][MASK][MASK]的[MASK]把[MASK][MASK][MASK]了,[MASK][MASK].我打电话[MASK]他们,他们的[MASK]是[MASK]不热,前[MASK][MASK][MASK],[MASK][MASK],所以[MASK].我[MASK]那今天气转热了,都快三十度,是否可以开冷气,他又说现在是晚上,所以不能开,要白天才方便开.我又说,那我今晚忍忍,忍到明天,请明天开冷气行吗.他居然说,明天也不行,因为明天可能有别的客人不喜欢开冷气.我就这样和酒店的人兜圈子.后来酒店的人说明天帮我换到六楼好了.叫我第二天下午三点前回酒店换房,但我第二天回来换房,前台居然说不知道这事,简直就是玩弄客户.后来我快翻脸了,这时就可以换房了.你们说,这酒店好不好,自己猜吧.补充点评2008年7月2日：刚写完我的点评,就看到下面那位客人真可怜,到这里写了些事实,还要遭遇酒店抬杠式的回覆.不知虚心检讨.这就是""五星酒店的服务心态"""|['明明', '订房', '房', '房', '双床', '房', '请', '携程', '协调', '房住', '快要', '号称', '五星', '规格', '居然', '六楼', '空调', '中央', '控制', '房内', '都', '调整', '不幸', '控制', '中央', '控制', '人', '冷气', '都', '关', '只能', '送风', '找', '理由', '天气', '不热前', '几天', '都', '下雨', '很', '冷', '关了', '说']|['🤫', '🤫', '💨', '💨', '🤥', '💨', '😗', '✍', '✍', '💨', '👾', '🥵', '🛖', '👾', '\U0001faf4', '🎁', '\U0001fae0', '🤩', '\U0001fae0', '💨', '\U0001fad8', '🤣', '⛔', '\U0001fae0', '🤩', '\U0001fae0', '\U0001f979', '🥶', '\U0001fad8', '👾', '🦵', '\U0001fae0', '😉', '🍐', '🤨', '⛔', '🤪', '\U0001fad8', '🤣', '🪡', '🥶', '👾', '🥵']|['静', '静', '风', '风', '谎', '风', '亲', '写', '写', '风', '怪', '烧', '屋', '怪', '举', '礼物', '融', '崇', '融', '风', '豆', '笑', '禁', '融', '崇', '融', '忍', '冷', '豆', '怪', '肢', '融', '眨', '梨', '挑', '禁', '稽', '豆', '笑', '针', '冷', '怪', '烧']|0
很很的酒店星差不多！不知道3星怎么上去的？房首先光很暗，壁非常！上有水的痕，浴室非常非常小！！！竟然用一浴隔着有浴盆等等，毛巾非常破，我是有用得太了！！！房光重不足，服度不好，一直自己房很，可是也看人登的！房推三阻四！就是三星的。。|[MASK][MASK]的[MASK][MASK][MASK]！[MASK]知道3[MASK]怎么[MASK]去的？[MASK]首先[MASK][MASK]暗，壁非常！上有水的痕，浴室非常非常小！！！竟然用一浴隔着有浴盆等等，毛巾非常破，我是有用得太了！！！房光重不足，服度不好，一直自己房很，可是也看人登的！房推三阻四！就是三星的。。|['很', '很', '酒店', '星', '差不多', '不', '星', '房', '光', '很', '上']|['🪡', '🪡', '🍺', '🤫', '\U0001fab9', '⛔', '🤫', '💨', '🤥', '🪡', '🤕']|['针', '针', '酒', '静', '巢', '禁', '静', '风', '谎', '针', '伤']|0
较其他地方的莫泰，这家大床间面积很大，经济型酒店感觉莫泰比如家住的舒服。餐厅套餐28块，比较贵，如家才18|较其他地方的莫泰，[MASK]大床[MASK][MASK][MASK]，[MASK][MASK]感觉莫泰比如家住的舒服。餐厅套餐28块，比较贵，如家才18|['这家', '间', '面积', '很大', '经济型', '酒店']|['🪡', '😴', '😴', '🪡', '🤫', '🍺']|['针', '眠', '眠', '针', '静', '酒']|0
最实惠的635的套房优惠政策竟然对CTRIP不适用了，这令人很不解。直接打电话给它，它会有638元的优惠套房，很多优惠政策的。|[MASK][MASK]的635的[MASK][MASK][MASK]对CTRIP不适用了，这令人很不解。直接打电话给它，它会有638元的优惠套房，很多优惠政策的。|['最', '实惠', '套房', '优惠政策', '竟然']|['👄', '👹', '🤨', '👉', '🤫']|['嘴', '食', '挑', '右', '静']|1
这次和老公入住这家酒店640元的豪华客房单晚价格，大床房。非常不满意，首先，晚上到了酒店以后，才发现所谓的大床房，原来是在一个很小的房间里面放了一张大床和一张小床的家庭房间！后来提出意见，酒店说是携程的问题，打电话给携程，说是也没有办法换房，当天晚上心情非常不好！！第二天早上，想去闸坡，因为携程酒店介绍写着“附近景观：闸坡旅游区”。。。。附近？？？我们花了180元坐了一个多小时的车才到的闸坡！！！酒店服务非常恶劣，对尤其对散客的态度非常不耐烦！唯一亮点就是一个梁姓经理提供一车给我们去闸坡（坐的士去至少要200）。并且态度也非常诚恳。总之，如果要去闸坡旅游的朋友，千万不要去这家酒店，宁愿去便宜点的闸坡当地酒店（当地没有五星酒店）。希望我们的教训能给大家一点帮助！|[MASK]和[MASK][MASK][MASK][MASK]640[MASK]的[MASK][MASK][MASK][MASK]，大床[MASK]。非常[MASK][MASK]，首先，[MASK]到了[MASK]以后，才发现所谓的大床[MASK]，原来是在[MASK][MASK]的[MASK]里面[MASK]了[MASK]大床和[MASK][MASK]的[MASK][MASK]！后来提出[MASK]，[MASK][MASK]是[MASK]的问题，打电话给[MASK]，[MASK]是也没有[MASK][MASK]，当天晚上心情非常不好！！第二天早上，想去闸坡，因为携程酒店介绍写着“附近景观：闸坡旅游区”。。。。附近？？？我们花了180元坐了一个多小时的车才到的闸坡！！！酒店服务非常恶劣，对尤其对散客的态度非常不耐烦！唯一亮点就是一个梁姓经理提供一车给我们去闸坡（坐的士去至少要200）。并且态度也非常诚恳。总之，如果要去闸坡旅游的朋友，千万不要去这家酒店，宁愿去便宜点的闸坡当地酒店（当地没有五星酒店）。希望我们的教训能给大家一点帮助！|['这次', '老公', '入住', '这家', '酒店', '元', '豪华', '客房', '单晚', '价格', '房', '不', '满意', '晚上', '酒店', '房', '一个', '很小', '房间', '放', '一张', '一张', '小床', '家庭', '房间', '意见', '酒店', '说', '携程', '携程', '说', '办法', '换房']|['🪡', '🧓', '🪱', '🪡', '🍺', '😵\u200d💫', '🥵', '🉑', '🥚', '😯', '💨', '⛔', '😴', '🥣', '🍺', '💨', '🐜', '🪡', '💨', '💨', '🐜', '🐜', '🤣', '😯', '💨', '🐜', '🍺', '🥵', '✍', '✍', '🥵', '💩', '🤥']|['针', '老', '蠕', '针', '酒', '晕', '烧', '可', '蛋', '缄', '风', '禁', '眠', '碗', '酒', '风', '蚁', '针', '风', '风', '蚁', '蚁', '笑', '缄', '风', '蚁', '酒', '烧', '写', '写', '烧', '便', '谎']|0
住的特价房，总体不错。个人感觉比梅苑好一些。50元的早餐有些不值，东西做得很一般。其间两件事，不知道问题出在携程还是酒店。1.网上订房的时候，显示还有单人房，但是半个多小时之后携程打电话说没房了。此时我已经在去杭州的路上了。这个时候再调整我就很被动。2.晚上九点入住，十点多了也没见着“免费赠送欢迎水果1份”，电话询问才送来两个桔子和两个又小有脏的苹果（一般酒店要么送切好的果盘，要么送清洗过的水果，不会看起来脏兮兮的就送进房间）。当然这也都是小事，不影响入住。补充点评2007年4月6日：床头柜上25元的依云水。。俺喝了。。似乎放在这个位置上的都是赠送的水。。没想到。。喝完了才发现价格标签。。|[MASK]的特价[MASK]，[MASK][MASK]。[MASK][MASK][MASK]一些。50[MASK]的[MASK]有些[MASK]，[MASK][MASK]得[MASK]一般。[MASK][MASK]，[MASK]知道问题[MASK]在[MASK]还是[MASK]。1.[MASK][MASK]的时候，[MASK]还有[MASK]，但是[MASK]多[MASK]之后[MASK]打电话[MASK]没房了。此时我已经在去[MASK]的路上了。这个时候再调整我就很被动。2.晚上九点入住，十点多了也没见着“免费赠送欢迎水果1份”，电话询问才送来两个桔子和两个又小有脏的苹果（一般酒店要么送切好的果盘，要么送清洗过的水果，不会看起来脏兮兮的就送进房间）。当然这也都是小事，不影响入住。补充点评2007年4月6日：床头柜上25元的依云水。。俺喝了。。似乎放在这个位置上的都是赠送的水。。没想到。。喝完了才发现价格标签。。|['住', '房', '总体', '不错', '个人感觉', '比梅苑', '好', '元', '早餐', '不值', '东西', '做', '很', '其间', '两件事', '不', '出', '携程', '酒店', '网上', '订房', '显示', '单人房', '半个', '小时', '携程', '说', '杭州']|['🐷', '💨', '\U0001fae0', '⛔', '🕊', '🤐', '🥵', '😵\u200d💫', '🧼', '⛔', '\U0001fae0', '👈', '🪡', '7️⃣', '🤔', '⛔', '🤡', '✍', '🍺', '🐺', '🤫', '🤣', '🥚', '💩', '🤣', '✍', '🥵', '🤥']|['猪', '风', '融', '禁', '鸽', '闭', '烧', '晕', '皂', '禁', '融', '左', '针', '七', '想', '禁', '丑', '写', '酒', '狼', '静', '笑', '蛋', '便', '笑', '写', '烧', '谎']|1
22日预订的7楼江景豪华套间，入住后才知江景需要打开房门通过楼梯通道到公共凉台上才能看到江景，最可恶的是卧室的床居然与公共通道仅有一面玻璃窗之隔（有窗帘），看不到江景不说，楼道人来人往走路的声音到很清晰。到前台要求换房，小姐说没有，无奈要求退房，小姐又说6楼有1间，又上6楼却是标间，又要求退房，小姐说5楼有1间，又上5楼，这回真是江景套房宽大舒适，直接入住。洗澡时发现淋浴间奇小，转身都费力，而且水居然忽冷忽热，无奈忍一宿，早上结帐走人。这是什么破酒店，还四星，连2星都不如。|22[MASK][MASK]的7楼[MASK][MASK][MASK]，[MASK][MASK]才[MASK][MASK]需要打开[MASK]通过楼梯[MASK]到[MASK][MASK]台上才能看到[MASK]，[MASK][MASK]的是[MASK]的[MASK][MASK]与[MASK][MASK][MASK]有一面玻璃窗之[MASK]（有[MASK]），看不到[MASK][MASK]，楼道人来人往走路的声音到很清晰。到前台要求换房，小姐说没有，无奈要求退房，小姐又说6楼有1间，又上6楼却是标间，又要求退房，小姐说5楼有1间，又上5楼，这回真是江景套房宽大舒适，直接入住。洗澡时发现淋浴间奇小，转身都费力，而且水居然忽冷忽热，无奈忍一宿，早上结帐走人。这是什么破酒店，还四星，连2星都不如。|['日', '预订', '江景', '豪华', '套间', '入住', '后', '知', '江景', '房门', '通道', '公共', '凉', '江景', '最', '可恶', '卧室', '床', '居然', '公共', '通道', '仅', '隔', '窗帘', '江景', '不说']|['☀', '\U0001fae4', '🤫', '🥵', '🤨', '🪱', '🤡', '🦵', '🤫', '💨', '\U0001fae0', '\U0001fae0', '🤔', '🤫', '👄', '🉑', '🤝', '🤥', '\U0001faf4', '\U0001fae0', '\U0001fae0', '🤫', '🕊', '🤥', '🤫', '⛔']|['日', '郁', '静', '烧', '挑', '蠕', '丑', '肢', '静', '风', '融', '融', '想', '静', '嘴', '可', '握', '谎', '举', '融', '融', '静', '鸽', '谎', '静', '禁']|0
